canonical_smiles,molecule_chembl_id,pref_name,max_phase,molecule_type,first_approval
Cc1[nH]c2cccc(OCC(O)CNCCOc3ccccc3)c2c1Cl,CHEMBL1742464,INDOPANOLOL,2,Small molecule,
CN(C)CCOC(C)(c1ccccc1)c1ccccc1,CHEMBL1742465,MOXASTINE,2,Small molecule,
CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1,CHEMBL1742466,LANDIOLOL,4,Small molecule,2024
COc1ccc(C2CNC(=O)C2)cc1OCCCN1CCC(C(=O)c2ccc(F)cc2)CC1,CHEMBL1742467,LIDANSERIN,2,Small molecule,
CCOCCn1c(CN2CCN(CCCCn3cccn3)CC2)nc2ccccc21,CHEMBL1742468,MAPINASTINE,2,Small molecule,
CCCN(C(C)C)[C@H]1COc2cccc(C(=O)NC(C)C)c2C1,CHEMBL1742470,EBALZOTAN,2,Small molecule,
NC(N)=Nc1nc(CSCCN/C=N/S(=O)(=O)c2ccc(Br)cc2)cs1,CHEMBL1742471,EBROTIDINE,4,Small molecule,
CCCC(=O)Nc1ccc(OCC(O)CNCCc2ccc(OC)c(OC)c2)c(-c2ccno2)c1,CHEMBL1742472,ECASTOLOL,2,Small molecule,
O=c1c2ccccc2c(Cc2ccc(F)cc2)nn1C1CCCN(CCc2ccccc2)CC1,CHEMBL1742475,FLEZELASTINE,2,Small molecule,
O=C(NCCN1CCN(c2cccc3c2OC[C@H](CO)O3)CC1)c1ccc(F)cc1,CHEMBL1742477,FLESINOXAN,2,Small molecule,
Cc1cc(=O)c2c(O)c3ccoc3c(OCC(O)CNC(C)C)c2o1,CHEMBL1742479,IPROCROLOL,2,Small molecule,
CC(C)(C)NCC(O)COc1cc(Cl)ccc1C1=CC(=O)CC1,CHEMBL1742480,ERICOLOL,2,Small molecule,
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,CHEMBL1743259,ETOPERIDONE,2,Small molecule,
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CC[Si](C)(C)C)cccc3nc2-1,CHEMBL1743260,KARENITECIN,3,Small molecule,
CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,CHEMBL1743261,MEXAZOLAM,2,Small molecule,
CC(C)[C@H](N)C(=O)O[C@@H]1[C@@H](CO)O[C@@H](n2ccc(N)nc2=O)[C@]1(C)O.Cl.Cl,CHEMBL1743757,VALOPICITABINE DIHYDROCHLORIDE,2,Small molecule,
Nc1nc2c(ncn2CC[C@@H](O)CO)c(=O)[nH]1,CHEMBL1744042,BUCICLOVIR,2,Small molecule,
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2],CHEMBL1744447,ROSUVASTATIN CALCIUM,4,Small molecule,2003
CCS(=O)(=O)CCCC12CCC(c3nnc(-c4ccccc4C(F)(F)F)n3C)(CC1)CC2,CHEMBL1761322,MK-0736,2,Small molecule,
COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]1C(=O)C=C3[C@@]4(C)C=C(C#N)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,CHEMBL1762621,BARDOXOLONE METHYL,3,Small molecule,
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,CHEMBL1765291,ZALTOPROFEN,2,Small molecule,
CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,CHEMBL1765292,INDOBUFEN,3,Small molecule,
C=C(C)CNc1ccc(C(C)C(=O)O)cc1,CHEMBL1765293,ALMINOPROFEN,2,Small molecule,
Fc1cccc2c1O[C@H]1CNC[C@@H]1O2,CHEMBL1765294,FLUPAROXAN,2,Small molecule,
O=C(N[C@H]1CCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H](Cc2ccc(Cl)cc2)C1)c1ccnc2ccccc12,CHEMBL1765508,SPERGUALIN,2,Small molecule,
COc1ccccc1OC(=O)CNC(=O)Cc1ccc(C(=O)c2ccc(C)cc2)n1C,CHEMBL1766570,AMTOLMETIN GUACIL,2,Small molecule,
O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C[C@H]1CCCN1CCCCc1ccc(OCCCN2CCCCCC2)cc1,CHEMBL1767164,GSK-1004723,2,Small molecule,
Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4ccc(=O)[nH]c4=O)[C@H](O)[C@@H]3O)O2)c(=O)n1.[Na+].[Na+].[Na+].[Na+],CHEMBL1767407,DENUFOSOL TETRASODIUM,3,Small molecule,
O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4ccc(=O)[nH]c4=O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1.[Na+].[Na+].[Na+].[Na+],CHEMBL1767408,DIQUAFOSOL TETRASODIUM,4,Small molecule,2010
CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,CHEMBL1770248,ERTUGLIFLOZIN,4,Small molecule,2017
CCC[C@H](N[C@H]1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1,CHEMBL1770916,NIROGACESTAT,4,Small molecule,2023
CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1,CHEMBL1773683,EZUTROMID,2,Small molecule,
CC(=O)O[C@H]1CC(C)(C)C(=C=C/C(C)=C/C=C/C(C)=C/C=C(C)/C=C/C=C(\\C)C(=O)C[C@@]23O[C@]2(C)C[C@@H](O)CC3(C)C)[C@](C)(O)C1,CHEMBL1773903,FUCOXANTHIN,2,Small molecule,
O=C(O)c1c[nH]cn1,CHEMBL1773943,4-IMIDAZOLECARBOXYLIC ACID,2,Small molecule,
O=C1CCc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)nc2N1,CHEMBL1774080,PF-00217830,2,Small molecule,
CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])nc2)cc1,CHEMBL1774461,FLORBETAPIR F 18,4,Small molecule,2012
O=C(O[C@H]1CN2CCC1CC2)N(Cc1cc(F)c(F)c(F)c1)c1cccc(F)c1,CHEMBL1779046,TARAFENACIN,2,Small molecule,
CC(C)(C)OC[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL1779710,EVOGLIPTIN,4,Small molecule,2015
COc1cc2c(cc1OCCC[18F])CCN1C[C@@H](CC(C)C)[C@H](O)C[C@H]21,CHEMBL1780010,FLORBENAZINE F 18,2,Small molecule,
CCCNC(=O)c1nnc2c(-c3c(F)cccc3OC)cccc2c1N,CHEMBL1783282,AZD7325,2,Small molecule,
CS(=O)(=O)c1ccc([C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl,CHEMBL1783734,PIRAGLIATIN,2,Small molecule,
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1.Cl,CHEMBL1788132,LOFEXIDINE HYDROCHLORIDE,4,Small molecule,2018
CC(=O)Nc1cc([As]2SCC(CO)S2)ccc1O,CHEMBL1788384,ARSTHINOL,2,Small molecule,
Cc1cc(Br)c(O)c2ncccc12,CHEMBL1788385,TILBROQUINOL,4,Small molecule,
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,CHEMBL1788386,TETRAMETHRIN,4,Small molecule,
CCOCCN(Cc1ccc(CN(CCOCC)C(=O)C(Cl)Cl)cc1)C(=O)C(Cl)Cl,CHEMBL1788387,TECLOZAN,2,Small molecule,
CCOC(=O)/C(=C/c1ncc([N+](=O)[O-])n1C)C(C)=O,CHEMBL1788390,PROPENIDAZOLE,2,Small molecule,
CCOCCN(Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1)C(=O)C(Cl)Cl,CHEMBL1788393,ETOFAMIDE,2,Small molecule,
O=[As](O)(O)c1ccc(NCCNc2ccc([As](=O)(O)O)cc2)cc1,CHEMBL1788396,DIFETARSONE,2,Small molecule,
O=C(C(Cl)Cl)N(CCO)Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,CHEMBL1788400,CLEFAMIDE,2,Small molecule,
COC(=O)Nc1nc2ccc(C(=O)C3CC3)cc2[nH]1,CHEMBL1788401,CYCLOBENDAZOLE,2,Small molecule,
O=S(=O)(O)c1cc(I)c(O)c2ncccc12,CHEMBL1788402,8-HYDROXY-7-IODO-5-QUINOLINESULFONIC ACID,2,Small molecule,
C=CCC1=C(C)C(OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,CHEMBL1788403,BIOALLETHRIN,4,Small molecule,
C1=CN2CC(c3cccs3)N=C2S1,CHEMBL1789329,ANTIENITE,2,Small molecule,
CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2.O=C(O)/C=C\\C(=O)O,CHEMBL1789842,INDACATEROL MALEATE,4,Small molecule,2009
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,CHEMBL1789941,RUXOLITINIB,4,Small molecule,2011
Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N.[Cl-],CHEMBL1790006,TOLONIUM CHLORIDE,2,Small molecule,
CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,CHEMBL1790041,RANITIDINE,4,Small molecule,1983
CC[C@H](C)[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)N(C)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)OC(C)(C)C)C(C)C)C(=O)NCc1ccccn1,CHEMBL1790497,DITEKIREN,2,Small molecule,
O=C(O)CC(=O)C(=O)O,CHEMBL1794791,OXALOACETATE,2,Small molecule,
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1.O=P(O)(O)O,CHEMBL1795071,RUXOLITINIB PHOSPHATE,4,Small molecule,2011
[He],CHEMBL1796997,HELIUM,4,Small molecule,2015
FS(F)(F)(F)(F)F,CHEMBL1796998,SULFUR HEXAFLUORIDE,4,Small molecule,2001
C1CC1,CHEMBL1796999,CYCLOPROPANE,2,Small molecule,
CCc1ccc(C(=O)C(C)CN2CCCC2)cc1,CHEMBL1797127,INAPERISONE,2,Small molecule,
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,CHEMBL1800159,RELUGOLIX,4,Small molecule,
COc1cc(F)c(C(C)C)cc1-c1ccc(C(F)(F)F)cc1CN1C(=O)O[C@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1C,CHEMBL1800807,ANACETRAPIB,3,Small molecule,
COC(=O)N1CCN(Cc2cccc(NC(=O)Nc3ccc(C)nc3)c2F)CC1,CHEMBL1800955,OMECAMTIV MECARBIL,3,Small molecule,
O=C(NO)c1cnc(N2C[C@@H]3[C@H](C2)[C@H]3NCc2ccc3cc(F)ccc3n2)nc1,CHEMBL1801250,NANATINOSTAT,2,Small molecule,
O=C(Nc1ccccc1)c1cc(Br)cc(Br)c1O,CHEMBL1801800,METABROMSALAN,4,Small molecule,
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(OCCOC4CC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CHEMBL1808388,BEXAGLIFLOZIN,4,Small molecule,2023
CC(SC(=O)c1cccs1)C(=O)NC1CCSC1=O,CHEMBL1808549,MIDESTEINE,2,Small molecule,
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@@](C)(O)CCC1=C(C)C(=O)C(C)=C(C)C1=O,CHEMBL1812161,VATIQUINONE,3,Small molecule,
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCNC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCC(N)=O)NC1=O,CHEMBL1817709,SELEPRESSIN,2,Protein,
CC(C)(C)c1cc(C(C)(C)C)c2[nH]c(C(C)(C)C)c(C[C@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCc3ccccc3)c2c1,CHEMBL1817968,LTX-109,2,Small molecule,
Cl.Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,CHEMBL1818442,AMITIFADINE HYDROCHLORIDE,2,Small molecule,
CCC(CC)Nc1c2c(nc3c(-c4ccc(OC)cc4Cl)c(C)nn13)CCC2,CHEMBL1819077,ONO-2333MS,2,Small molecule,
NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,CHEMBL1819440,ORNIPRESSIN,2,Protein,
CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,CHEMBL1822792,MK-2461,2,Small molecule,
C[C@H]1COC2(CCN(c3nc(=O)c4cc(C(F)(F)F)cc([N+](=O)[O-])c4s3)CC2)O1,CHEMBL1822872,BTZ-043,2,Small molecule,
CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21.Cl,CHEMBL1822916,ECOPIPAM HYDROCHLORIDE,3,Small molecule,
O=C(CCCCCCCCC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314)Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,CHEMBL1823241,DINALBUPHINE SEBACATE,2,Small molecule,
CCOC(=O)[C@H](C)NP(=O)(COCCn1cnc2c(NC3CC3)nc(N)nc21)N[C@@H](C)C(=O)OCC,CHEMBL1823518,RABACFOSADINE,2,Small molecule,
CCOC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,CHEMBL1823681,ETILEVODOPA,2,Small molecule,
COC[C@H](O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O,CHEMBL1823817,CE-224535,2,Small molecule,
C[C@H](N)C(=O)NCC(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC1=O,CHEMBL1823872,SOMATOSTATIN,3,Protein,
c1cc([C@H]2CC[C@]3(CC2)OO[C@]2(O3)C3CC4CC(C3)CC2C4)ccc1OCCN1CCOCC1,CHEMBL1828820,ARTEFENOMEL,2,Small molecule,
Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@H]3CC(=O)O)c1,CHEMBL1829174,FASIGLIFAM,3,Small molecule,
C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(=O)[nH]n2)cc1,CHEMBL1829335,IRDABISANT,2,Small molecule,
Cc1ccc(C(=O)N(CCCN)C(c2nc3snc(C)c3c(=O)n2Cc2ccccc2)C(C)C)cc1,CHEMBL1829433,AZD-4877,2,Small molecule,
CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O,CHEMBL1834657,INFIGRATINIB PHOSPHATE,4,Small molecule,2021
CCOc1ccc(-c2cc(C)cn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL1835207,APRICOXIB,2,Small molecule,
Cc1cc(S(=O)(=O)[O-])c2c(C)ccc(C(C)C)cc1-2.[Na+],CHEMBL1837010,SODIUM GUALENATE,2,Small molecule,
CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1,CHEMBL1851805,PROPACETAMOL,2,Small molecule,
CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(CC)CC,CHEMBL1851943,PRACINOSTAT,3,Small molecule,
C/C(=N\\O)c1ncc([C@@H](O)[C@H](O)[C@H](O)CO)[nH]1,CHEMBL1852164,LX-2931,2,Small molecule,
Cc1cc(S(=O)(=O)O)c2c(C)ccc(C(C)C)cc1-2,CHEMBL1852533,GUAIAZULENE SULFONIC ACID,2,Small molecule,
CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,CHEMBL1852688,INFIGRATINIB,4,Small molecule,2021
C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,CHEMBL1863513,INGENOL MEBUTATE,4,Small molecule,2010
CC(C)(C)c1ccc2c(S(=O)(=O)O)c(C(C)(C)C)ccc2c1,CHEMBL1865134,DIBUNIC ACID,4,Small molecule,
COC1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1,CHEMBL1865135,TIMEPIDIUM,2,Small molecule,
NS(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,CHEMBL1865258,CLOFENAMIDE,2,Small molecule,
Cc1cccc(C)c1NC(=O)CN1CCCCCC1,CHEMBL1867802,PINCAINIDE,2,Small molecule,
NC(=O)C1c2ccccc2CCc2ccccc21,CHEMBL1868301,CYHEPTAMIDE,2,Small molecule,
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,CHEMBL1868702,GESTRINONE,2,Small molecule,
CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1.O=C(O)/C=C\\C(=O)O,CHEMBL1870768,DIMETHINDENE MALEATE,3,Small molecule,
CC(C)(C)C(=O)NCCCC(=O)O,CHEMBL1870796,PIVAGABINE,2,Small molecule,
CCCCN1CCCC1C(=O)Nc1c(C)cc(C)cc1C,CHEMBL1870919,BUMECAINE,2,Small molecule,
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,CHEMBL1871418,RONNEL,2,Small molecule,
C#CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1,CHEMBL1872101,PARGEVERINE,2,Small molecule,
CC(=O)Nc1ncc([N+](=O)[O-])s1,CHEMBL1872946,NITHIAMIDE,2,Small molecule,
OC[C@@H]1OC(O)[C@@H](O)[C@H](O)[C@H]1O,CHEMBL1873035,LEVOGLUCOSE,2,Small molecule,
COP(=O)(OC)Oc1nc(Cl)c(Cl)cc1Cl,CHEMBL1873189,FOSPIRATE,2,Small molecule,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,CHEMBL1873475,IBRUTINIB,4,Small molecule,2013
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,CHEMBL1873703,DIELDRIN,2,Small molecule,
C/C(=C(/CCOC(=O)C(C)C)SS/C(CCOC(=O)C(C)C)=C(\\C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,CHEMBL1874002,SULBUTIAMINE,2,Small molecule,
COc1cc(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC,CHEMBL1874750,CINEPAZIDE,4,Small molecule,1980
COC(C)(C)CCC[C@H](C)C/C=C/C(C)=C/C(=O)OC(C)C,CHEMBL1875086,METHOPRENE,2,Small molecule,
CC(=O)NC(CC(C)C)C(=O)O,CHEMBL1875805,ACETYLLEUCINE,2,Small molecule,
C[C@]12CC[C@H](O)CC1=CC(=O)C1C2CC[C@]2(C)C(=O)CCC12,CHEMBL1875999,7-KETO-DEHYDROEPIANDROSTERONE,2,Small molecule,
O=c1[nH]c2cc(Cl)c(Br)cc2o1,CHEMBL1876589,BROMCHLORENONE,2,Small molecule,
CN(C)c1cccc(F)c1C(=O)NC(=O)Nc1ccc(Cl)cc1,CHEMBL1876799,CLANFENUR,2,Small molecule,
CC(NNC(=O)c1ccccc1)c1ccccc1,CHEMBL1877495,BENMOXIN,2,Small molecule,
Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,CHEMBL1879463,DACTOLISIB,3,Small molecule,
Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,CHEMBL1880325,BUMETRIZOLE,2,Small molecule,
OCC1OC(O)CC(O)C1O,CHEMBL1880349,2-DEOXY-D-GLUCOSE,3,Small molecule,
CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,CHEMBL1880767,CRUFOMATE,2,Small molecule,
CCOC(=O)c1c(C)n(C)c2ccc(O)cc12,CHEMBL1881106,MECARBINATE,2,Small molecule,
Oc1ccccc1/C=N/Cc1ccccc1,CHEMBL1881591,NORLETIMOL,2,Small molecule,
C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,CHEMBL1882461,BEVONIUM,2,Small molecule,
CN(C)C1CCc2[nH]c3c(F)cc(F)cc3c2C1,CHEMBL1882682,FLUCINDOLE,2,Small molecule,
CN1CCC(OC(=O)C(Oc2ccc(Cl)cc2)Oc2ccc(Cl)cc2)CC1,CHEMBL1883563,LIFIBRATE,2,Small molecule,
C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCCC1,CHEMBL1884833,FENPIVERINIUM,2,Small molecule,
CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1,CHEMBL1885437,EPRAZINONE,2,Small molecule,
CC(=O)Nc1ccc(CC(=O)O)cc1,CHEMBL1885632,ACTARIT,2,Small molecule,
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],CHEMBL1885899,BENZODODECINIUM CHLORIDE,2,Small molecule,
CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1,CHEMBL1886755,PIPOFEZINE,2,Small molecule,
CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,CHEMBL1886986,OCTRIZOLE,2,Small molecule,
CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,CHEMBL1887147,ISOXAFLUTOLE,2,Small molecule,
CCCCCCCCCCCCOCCCN,CHEMBL1887483,LAURIXAMINE,2,Small molecule,
c1ccc2c(c1)Sc1ccccc1N2CCN1CCCC1,CHEMBL1887666,PYRATHIAZINE,2,Small molecule,
CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1.Cl,CHEMBL1887891,DEXFENFLURAMINE HYDROCHLORIDE,4,Small molecule,
O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,CHEMBL1888176,TROSPIUM,4,Small molecule,2004
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl,CHEMBL1889140,ROPIVACAINE HYDROCHLORIDE,4,Small molecule,1996
CCOC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,CHEMBL1889451,ETOCRYLENE,2,Small molecule,
CN1C(=S)CN=C(c2ccccc2)c2cc(Cl)ccc21,CHEMBL1891606,SULAZEPAM,2,Small molecule,
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F,CHEMBL1891684,RIODIPINE,2,Small molecule,
CC[C@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@@H]32,CHEMBL1892145,VINBURNINE,2,Small molecule,
CCCCC1C(=O)NN(c2ccccc2)C1=O,CHEMBL1892201,MOFEBUTAZONE,2,Small molecule,
C[C@]12Cc3nonc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,CHEMBL1893554,FURAZABOL,2,Small molecule,
CCCCNC(=O)OCC#CI,CHEMBL1893913,IODOCARB,2,Small molecule,
CCCCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O,CHEMBL1894187,SORBITAN MONOOLEATE,2,Small molecule,
Cc1cccc(C)c1NC(=O)CN1CCCC1,CHEMBL1895219,PYRROCAINE,2,Small molecule,
COC(=O)CCC[N+](C)(C)C,CHEMBL1896433,CARPRONIUM,2,Small molecule,
Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12,CHEMBL1897362,HALOXON,2,Small molecule,
CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,CHEMBL1897738,CLINOFIBRATE,2,Small molecule,
COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1,CHEMBL1898387,MEXENONE,2,Small molecule,
CN1CCCC(=C(c2cccs2)c2cccs2)C1,CHEMBL1899506,TIPEPIDINE,2,Small molecule,
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CHEMBL1899801,PERFLENAPENT,4,Small molecule,1998
C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,CHEMBL1900528,TIOTROPIUM,4,Small molecule,2004
CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-].CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-].[Ca+2],CHEMBL1901349,CALCIUM PANTOTHENATE,2,Small molecule,
CC(C)NCC(O)c1ccccc1Cl,CHEMBL1902627,CLORPRENALINE,2,Small molecule,
CNC(=O)NC(O)C(Cl)(Cl)Cl,CHEMBL1902645,MECLORALUREA,2,Small molecule,
CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,CHEMBL1902981,EPERISONE,3,Small molecule,
Oc1ccccc1-c1nnco1,CHEMBL1903897,FENADIAZOLE,2,Small molecule,
CCc1ncnc2cc(OC)c(OC)cc12,CHEMBL1904952,QUAZODINE,2,Small molecule,
Nc1ccc(S(=O)(=O)Nc2cnc3c(Cl)cccc3n2)cc1,CHEMBL1905073,CHLORSULFAQUINOXALINE,2,Small molecule,
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+],CHEMBL1905872,DOCUSATE SODIUM,4,Small molecule,
CCOP(=S)(OCC)O/N=C(\\C#N)c1ccccc1,CHEMBL1906626,PHOXIM,2,Small molecule,
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,CHEMBL1907001,BENZODODECINIUM,2,Small molecule,
CCN(CC)CCOC(=O)c1cccnc1,CHEMBL1907110,NICAMETATE,2,Small molecule,
