canonical_smiles,molecule_chembl_id,pref_name,max_phase,molecule_type,first_approval
O=P([O-])(O)C(Sc1ccc(Cl)cc1)P(=O)([O-])O.[Na+].[Na+],CHEMBL1200448,TILUDRONATE DISODIUM,4,Small molecule,1997
CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CHEMBL1200449,TRIAMCINOLONE DIACETATE,4,Small molecule,1959
CCCCCCCCCCCCCCCCCCCCCCO,CHEMBL1200453,DOCOSANOL,4,Small molecule,2000
CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21.Cl,CHEMBL1200454,VALGANCICLOVIR HYDROCHLORIDE,4,Small molecule,2001
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,CHEMBL1200455,IOHEXOL,4,Small molecule,1985
O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[K+].[K+].[K+],CHEMBL1200458,POTASSIUM CITRATE ANHYDROUS,4,Small molecule,1985
O=P([O-])([O-])O.[K+].[K+],CHEMBL1200459,"POTASSIUM PHOSPHATE, DIBASIC",4,Small molecule,1982
COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl,CHEMBL1200461,MIDODRINE HYDROCHLORIDE,4,Small molecule,1996
O=C([O-])CCc1nc(-c2ccccc2)c(-c2ccccc2)o1.[K+],CHEMBL1200463,OXAPROZIN POTASSIUM,4,Small molecule,2002
CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N.Cl,CHEMBL1200464,PROPARACAINE HYDROCHLORIDE,4,Small molecule,1953
O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,CHEMBL1200467,HYDROXYZINE PAMOATE,4,Small molecule,1959
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,CHEMBL1200468,MALATHION,4,Small molecule,1982
CN(C)CCCN1c2ccccc2Sc2ccccc21.Cl,CHEMBL1200469,PROMAZINE HYDROCHLORIDE,4,Small molecule,1956
COc1ccc2[n-]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1.[Na+],CHEMBL1200470,ESOMEPRAZOLE SODIUM,4,Small molecule,2005
[O-][n+]1ccccc1[S-].[O-][n+]1ccccc1[S-].[Zn+2],CHEMBL1200471,PYRITHIONE ZINC,4,Small molecule,1986
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,CHEMBL1200472,QUAZEPAM,4,Small molecule,1985
CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1.Cl,CHEMBL1200473,CYCLOPENTOLATE HYDROCHLORIDE,4,Small molecule,1974
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12.Cl,CHEMBL1200474,DEMECLOCYCLINE HYDROCHLORIDE,4,Small molecule,1960
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.O=C(O)CC(O)(CC(=O)O)C(=O)O,CHEMBL1200475,DAUNORUBICIN CITRATE,4,Small molecule,1996
O=c1[n-]cnc2[nH]ncc12.[Na+],CHEMBL1200477,ALLOPURINOL SODIUM,4,Small molecule,1996
CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl,CHEMBL1200478,DYCLONINE HYDROCHLORIDE,4,Small molecule,1982
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1.Cl,CHEMBL1200479,DICYCLOMINE HYDROCHLORIDE,4,Small molecule,1950
CC(=O)O.C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccccc2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O,CHEMBL1200480,OCTREOTIDE ACETATE,4,Protein,1988
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O.[Na+],CHEMBL1200482,CEFOPERAZONE SODIUM,4,Small molecule,1982
CC1NCCOC1c1ccccc1.Cl,CHEMBL1200483,PHENMETRAZINE HYDROCHLORIDE,4,Small molecule,1982
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,CHEMBL1200485,SORAFENIB TOSYLATE,4,Small molecule,2005
C=C(CC)C(=O)c1ccc(OCC(=O)[O-])c(Cl)c1Cl.[Na+],CHEMBL1200487,ETHACRYNATE SODIUM,4,Small molecule,1967
CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,CHEMBL1200490,CETRORELIX,4,Protein,1999
Cl.NC1=NCC2c3ccccc3Cc3ccccc3N12,CHEMBL1200491,EPINASTINE HYDROCHLORIDE,4,Small molecule,2003
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.Cl,CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,4,Small molecule,1994
CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12.Cl,CHEMBL1200493,NAFTIFINE HYDROCHLORIDE,4,Small molecule,1988
Cl.N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,CHEMBL1200494,GUANFACINE HYDROCHLORIDE,4,Small molecule,1986
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)[O-].[Na+],CHEMBL1200495,HYDROCORTISONE SODIUM SUCCINATE,4,Small molecule,1955
[Ca],CHEMBL1200496,CALCIUM,4,Small molecule,1982
CC(O)C(=O)O.CN1CCN(C(c2ccccc2)c2ccccc2)CC1,CHEMBL1200497,CYCLIZINE LACTATE,4,Small molecule,1982
CS(=O)(=O)O.C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21,CHEMBL1200498,ALATROFLOXACIN MESYLATE,4,Small molecule,1997
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,CHEMBL1200500,BECLOMETHASONE DIPROPIONATE,4,Small molecule,1976
CC(=O)O.CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,CHEMBL1200501,GOSERELIN ACETATE,4,Protein,1989
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CS(=O)(=O)O,CHEMBL1200503,BROMOCRIPTINE MESYLATE,4,Small molecule,1978
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O.O=C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,CHEMBL1200506,ERYTHROMYCIN LACTOBIONATE,4,Small molecule,1964
CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,CHEMBL1200507,IODIXANOL,4,Unknown,1996
CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,CHEMBL1200508,IOXAGLATE MEGLUMINE,4,Small molecule,1985
CC(=O)O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,CHEMBL1200509,HISTRELIN ACETATE,4,Protein,1991
CCCCCCCCCCCCCCCCCC(=O)O.CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL1200510,ERYTHROMYCIN STEARATE,4,Small molecule,1964
CC(=O)O.CC(C)C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,CHEMBL1200511,GONADORELIN ACETATE,4,Protein,1989
CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-].[Br-],CHEMBL1200514,DEMECARIUM BROMIDE,4,Small molecule,1959
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,CHEMBL1200515,DESERPIDINE,4,Small molecule,1957
CC(C)C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O.Cl,CHEMBL1200516,GONADORELIN HYDROCHLORIDE,4,Protein,1982
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21.CS(=O)(=O)O,CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,4,Small molecule,1946
CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12.O=C(O)CC(O)C(=O)O,CHEMBL1200521,ALMOTRIPTAN MALATE,4,Small molecule,2001
COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,CHEMBL1200522,AVOBENZONE,4,Small molecule,1992
Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1.[Na+],CHEMBL1200523,CEFAZOLIN SODIUM,4,Small molecule,1973
COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1,CHEMBL1200527,ATRACURIUM BESYLATE,4,Small molecule,1983
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21.[Na+],CHEMBL1200530,CEFOXITIN SODIUM,4,Small molecule,1978
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1.Cl,CHEMBL1200531,ALFENTANIL HYDROCHLORIDE,4,Small molecule,1986
CN1CCC(CN2c3ccccc3Sc3ccccc32)C1.Cl,CHEMBL1200532,METHDILAZINE HYDROCHLORIDE,4,Small molecule,1982
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O.Cl,CHEMBL1200534,MOEXIPRIL HYDROCHLORIDE,4,Small molecule,1995
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CHEMBL1200538,BETAMETHASONE ACETATE,4,Small molecule,1965
O=C([O-])[O-].[Ca+2],CHEMBL1200539,CALCIUM CARBONATE,4,Small molecule,2000
CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl.[Cl-].[Cl-],CHEMBL1200541,AMBENONIUM CHLORIDE,4,Small molecule,1956
CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1200542,DESOXYCORTICOSTERONE ACETATE,4,Small molecule,1939
CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1.O=P(O)(O)O,CHEMBL1200543,ANILERIDINE PHOSPHATE,4,Small molecule,1982
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1.O,CHEMBL1200544,CEPHALEXIN,4,Small molecule,1971
CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CHEMBL1200545,DIFLORASONE DIACETATE,4,Small molecule,1977
C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1.[Br-],CHEMBL1200549,RAPACURONIUM BROMIDE,4,Small molecule,1999
O=P(O)(O)O.c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,CHEMBL1200550,ANTAZOLINE PHOSPHATE,4,Small molecule,1994
CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,CHEMBL1200554,TRIPTORELIN PAMOATE,4,Protein,2000
CN(C(=O)CC(=O)N(C)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I,CHEMBL1200555,IOTROLAN,4,Unknown,1989
CC(=O)O.N=C(N)NCCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,CHEMBL1200556,DESMOPRESSIN ACETATE,4,Protein,1978
CC[C@H](C)[C@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1,CHEMBL1200558,BACITRACIN,4,Protein,1948
CC(O)C(=O)O,CHEMBL1200559,LACTIC ACID,4,Small molecule,2006
CC(=O)O.N=C(N)N/N=C/c1c(Cl)cccc1Cl,CHEMBL1200560,GUANABENZ ACETATE,4,Small molecule,1982
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O,CHEMBL1200561,DOXAZOSIN MESYLATE,4,Small molecule,1990
CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CHEMBL1200562,HYDROCORTISONE VALERATE,4,Small molecule,1978
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1.[Na+],CHEMBL1200563,CERIVASTATIN SODIUM,4,Small molecule,1997
Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C(O)CC(O)(CC(=O)O)C(=O)O,CHEMBL1200569,CAFFEINE CITRATE,4,Small molecule,1999
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,CHEMBL1200570,MEGLUMINE,4,Small molecule,1982
O=[Mg],CHEMBL1200572,MAGNESIUM OXIDE,4,Small molecule,1982
[Cl-].[Na+],CHEMBL1200574,SODIUM CHLORIDE,4,Small molecule,1982
NCCS.O=C(O)[C@H](O)[C@@H](O)C(=O)O,CHEMBL1200577,CYSTEAMINE BITARTRATE,4,Small molecule,1994
Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCC(=O)[O-].[Na+],CHEMBL1200578,THEOPHYLLINE SODIUM GLYCINATE,4,Small molecule,1982
O=S([O-])CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)[O-])cc2)cc1.[Na+].[Na+],CHEMBL1200580,SULFOXONE SODIUM,4,Small molecule,1982
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I.[Na+],CHEMBL1200581,DIATRIZOATE SODIUM,4,Small molecule,1954
Cl.NCC(=O)CCC(=O)O,CHEMBL1200582,AMINOLEVULINIC ACID HYDROCHLORIDE,4,Small molecule,1999
Nc1ccc(C(=O)[O-])c(O)c1.[K+],CHEMBL1200584,AMINOSALICYLATE POTASSIUM,4,Small molecule,1955
C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,CHEMBL1200585,OXYMETHOLONE,4,Small molecule,1972
CCCNC(C)C(=O)Nc1ccccc1C.Cl,CHEMBL1200586,PRILOCAINE HYDROCHLORIDE,4,Small molecule,1965
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1.Cl,CHEMBL1200588,CLINDAMYCIN HYDROCHLORIDE,4,Small molecule,1970
CC(C)(C)C(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1200592,DESOXYCORTICOSTERONE PIVALATE,4,Small molecule,1982
CC(C)(N)Cc1ccc(Cl)cc1.Cl,CHEMBL1200595,CHLORPHENTERMINE HYDROCHLORIDE,4,Small molecule,
Oc1c(Cl)cc(Cl)c2cccnc12,CHEMBL1200596,CHLOROXINE,4,Small molecule,1976
CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C.Cl,CHEMBL1200597,ETIDOCAINE HYDROCHLORIDE,4,Small molecule,1976
CC/C(=C(/CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1,CHEMBL1200598,DIETHYLSTILBESTROL DIPHOSPHATE,4,Small molecule,1982
Cl.N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,CHEMBL1200599,DIFENOXIN HYDROCHLORIDE,4,Small molecule,1978
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CHEMBL1200600,FLUOROMETHOLONE,4,Small molecule,1972
CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1.Cl,CHEMBL1200601,NARATRIPTAN HYDROCHLORIDE,4,Small molecule,1998
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,CHEMBL1200604,TROPICAMIDE,4,Small molecule,1960
Cc1cccc(C)c1OCC(C)N.Cl,CHEMBL1200606,MEXILETINE HYDROCHLORIDE,4,Small molecule,1985
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CHEMBL1200607,PERFLEXANE,4,Small molecule,2002
CS(=O)(=O)O.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,CHEMBL1200609,PAROXETINE MESYLATE,4,Small molecule,2003
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1.O,CHEMBL1200610,LORACARBEF,4,Small molecule,1991
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1.Cl,CHEMBL1200612,DIBUCAINE HYDROCHLORIDE,4,Small molecule,1982
Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.[Na+],CHEMBL1200613,TOLMETIN SODIUM,4,Small molecule,1976
O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,CHEMBL1200614,IOVERSOL,4,Small molecule,1988
NS(=O)(=O)c1cc2c(cc1Cl)N=C[N-]S2(=O)=O.[Na+],CHEMBL1200616,CHLOROTHIAZIDE SODIUM,4,Small molecule,1958
CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CHEMBL1200617,RIMEXOLONE,4,Small molecule,1994
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.Cl,CHEMBL1200618,FEXOFENADINE HYDROCHLORIDE,4,Small molecule,1996
CO/N=C1\\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN.CS(=O)(=O)O,CHEMBL1200621,GEMIFLOXACIN MESYLATE,4,Small molecule,2003
C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C,CHEMBL1200622,PARICALCITOL,4,Small molecule,1998
CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,CHEMBL1200623,ETHYLESTRENOL,4,Small molecule,1964
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,CHEMBL1200624,ETHYNODIOL DIACETATE,4,Small molecule,1966
[89Sr+2].[Cl-].[Cl-],CHEMBL1200625,STRONTIUM CHLORIDE SR 89,4,Small molecule,1993
O=C1CCO1,CHEMBL1200627,PROPIOLACTONE,4,Small molecule,1982
CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O.Cl,CHEMBL1200628,VANCOMYCIN HYDROCHLORIDE,4,Small molecule,1964
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-],CHEMBL1200629,VECURONIUM BROMIDE,4,Small molecule,1984
Cl.N[C@@H](CS)C(=O)O,CHEMBL1200630,CYSTEINE HYDROCHLORIDE,4,Small molecule,1986
CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC.Cl,CHEMBL1200632,CLINDAMYCIN PALMITATE HYDROCHLORIDE,4,Small molecule,1982
CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C.Cl,CHEMBL1200635,HYDROCORTAMATE HYDROCHLORIDE,4,Small molecule,1956
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21.Cl,CHEMBL1200636,CYCLOBENZAPRINE HYDROCHLORIDE,4,Small molecule,1977
CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1.O=C(O)/C=C\\C(=O)O,CHEMBL1200638,DEXBROMPHENIRAMINE MALEATE,4,Small molecule,1963
COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1,CHEMBL1200641,CISATRACURIUM BESYLATE,4,Small molecule,1995
CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)[O-])[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)[O-])[C@H]3NS(=O)(=O)[O-])[C@H](O)[C@H]2OS(=O)(=O)[O-])[C@H](O)[C@H]1NS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],CHEMBL1200644,FONDAPARINUX SODIUM,4,Oligosaccharide,2001
